* NAME                                S               BETX               ALFX               BETY               ALFY                MUX                MUY                NDX                 DX                 DY                DPX                DPY                  X                  Y                K1L               K1SL                K2L                K3L                K4L                 WX                 WY               PHIX               PHIY               DMUX               DMUY KEYWORD                           DBX                DBY                R11                R12                R21                R22 
$ %s                                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le %s                                %le                %le                %le                %le                %le                %le 
 "BPM.18L1.B2"              2381.280537        33.52698131        0.528692992        171.7257776       -2.353612107        5.799412988         5.83224053         0.19023379        1.101500977                  0     -0.01451114266                  0   -9.922854023e-11                  0                 -0                 -0                 -0                 -0                 -0        188.0260899        186.8890923        11.48595963        11.24390061        9.236147813        -2.20727848 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.17L1.B2"              2434.732021         171.450122        -2.35161657        33.48941953       0.5274542361        5.935593529        5.946075141       0.1652393661        2.163627135                  0      0.02980694612                  0    5.897186429e-08                  0                 -0                 -0                 -0                 -0                 -0        190.3419646        215.0001888        11.76152029        11.47031522        25.06535348        11.67128715 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.16L1.B2"              2488.183506        33.66453221       0.5279608161        171.4824356       -2.353562709        6.049175295        6.082346384       0.1892259717        1.097910746                  0     -0.01458898579                  0    3.469746212e-08                  0                 -0                 -0                 -0                 -0                 -0        183.3280036        216.4925408        11.99058615        11.74298541        11.34881092        31.76705121 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.15L1.B2"               2541.63499        171.8465959       -2.352598527        33.59192154       0.5271996775        6.184771239        6.196067844       0.1640554117        2.150606866                  0      0.02962512244                  0    5.187940377e-08                  0                 -0                 -0                 -0                 -0                 -0        181.8839156        210.8389385        12.26202245        11.97144604       -4.211145344        17.95275474 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.14L1.B2"              2595.086474         33.5275407       0.5287259276        171.7268957       -2.353630326        6.298474911        6.331929153       0.1888310555        1.093387916                  0     -0.01441140003                  0    3.033286903e-10                  0                 -0                 -0                 -0                 -0                 -0        210.3360069        208.9435063          12.485676        12.24000152        10.96029456        -2.24256265 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.13L1.B2"              2648.537958        171.4456197       -2.351541667        33.48955446       0.5274623541        6.434656327        6.445763036       0.1641994921        2.149982903                  0       0.0296924149                  0   -5.866670172e-08                  0                 -0                 -0                 -0                 -0                 -0        212.6322619        236.8651984        12.76087634        12.46699188        28.75282144        12.64318641 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.12L1.B2"              2701.989442         35.1623248       0.5437622914        170.0777474       -2.335106969        6.545321534        6.582757899       0.1896147101        1.124374059                  0      -0.0138135093                  0   -3.544679125e-08                  0                 -0                 -0                 -0                 -0                 -0        205.5788656        238.3254893        12.98386304        12.74110145        14.05789342        35.17373154 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.11L1.B2"              2755.440926        174.3130129       -2.341333693        31.70816021       0.4964253459        6.675871188        6.701130348       0.1725917279        2.278688085                  0      0.03157328878                  0   -5.547708079e-08                  0                 -0                 -0                 -0                 -0                 -0         204.067465        232.5740708        13.24496214        12.97874808       -4.098530696        19.11091767 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.10L1.B2"              2808.223615        37.00502552       0.5768939795        166.5208611       -2.340428133        6.781700733        6.841388709       0.1707457382         1.03867631                  0     -0.01928263962                  0   -4.143785368e-09                  0                 -0                 -0                 -0                 -0                 -0        233.0056694        229.9758756        13.45506235        13.25646705        9.224289407        -2.26216265 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.9L1.B2"               2847.290605        129.0197136       -2.051324643        37.00430838        1.021102918        6.887263848        6.916513518       0.1374593767        1.561357692                  0      0.02184844384                  0    3.545355332e-08                  0                 -0                 -0                 -0                 -0                 -0        234.2756534        228.3551282        13.66575119        13.40603343        30.35993755         5.75024385 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.8L1.B2"               2887.755594        15.82525255       0.4165801113        108.7373605       -1.775285072        7.029871593        7.045228034       0.1008431975        0.401163981                  0      -0.0283187164                  0    2.360226058e-08                  0                 -0                 -0                 -0                 -0                 -0        235.5009542        229.4300454        13.95248848        13.66290639        19.56828436        31.33445745 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.7L1.B2"               2926.823584        142.3191229        -3.22944914        19.59797786       0.3633415112        7.212449599        7.182291277    -0.009151457291      -0.1091746697                  0    -0.006152250634                  0    3.724546992e-08                  0                 -0                 -0                 -0                 -0                 -0        234.1318584        230.0494895         14.3194656        13.93832495       -3.074521752        22.49613001 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPMSX.7L1.B2"             2957.502084        16.88089272        1.139722597        128.6895848       -3.393822254        7.298529812        7.311843059     -0.03041756699      -0.1249747217                  0    0.0004371843881                  0    2.067531427e-10                  0                 -0                 -0                 -0                 -0                 -0        230.8091398        227.6604543        14.49186214        14.19805492        12.59712644       -1.798511504 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPMR.6L1.B2"              2970.007584        9.787965019        -0.58289373        225.6072431       -4.068521263         7.51509807        7.323472593     -0.03849136422      -0.1204230182                  0    0.0001465067573                  0   -1.826474904e-08                  0                 -0                 -0                 -0                 -0                 -0         229.109543        226.5441832        14.92508191        14.22152159        21.66903937       -2.470161099 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.5L1.B2"               3001.907584        181.5734162       -4.133238029        579.7227761       -9.120620901        7.649420656        7.337705337    -0.008468459859      -0.1141118025                  0    0.0006660918463                  0   -6.532594077e-08                  0                 -0                 -0                 -0                 -0                 -0         224.866959        223.9746896        15.19387882         14.2505316       -3.731162424       -2.766974981 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPMYA.4L1.B2"             3023.025584        400.5608692       -6.236468051         1029.70383         -12.187318        7.661896139        7.342056052    -0.004998759115       -0.100045249                  0    0.0006660918463                  0   -9.124187214e-08                  0                 -0                 -0                 -0                 -0                 -0        222.7795403         220.984107        15.21901285         14.2597188       -4.498484254       -2.740354788 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPMWB.4L1.B2"             3044.082084        857.7544561        -13.4656366        1285.034958       -5.352645129         7.66770663        7.344922968     -0.00311152645     -0.09112866092                  0     0.001104007249                  0   -1.296957334e-07                  0                 -0                 -0                 -0                 -0                 -0        218.6232977        220.2559541        15.23073476         14.2656518       -4.706394901       -2.692838863 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPMSY.4L1.B2"             3136.938084        5191.218165       -33.20300855        2478.030292       -7.495043709        7.674712374        7.353208401    -5.62349495e-05    -0.004051734225                  0   -2.504388292e-05                  0   -3.109229241e-07                  0                 -0                 -0                 -0                 -0                 -0        198.8938784        218.3455388         15.2451759        14.28292681       -4.827065577       -2.425488707 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
